25.995	25.507	24.039	23.953	25.896	31.228	33.462	34.458	33.418	32.454	32.99	32.459	32.176	32.625	32.408	32.119	31.992	32.752	37.127	36.003	34.001	32.657	31.221	27.975
24.855	23.215	20.127	21.184	24.798	31.914	32.702	34.245	33.613	32.803	33.486	33.465	33.255	33.56	33.888	32.654	32.11	32.492	36.742	36.005	34.847	33.185	31.361	27.421
23.707	19.411	16.4	17.223	22.274	30.614	31.995	32.812	32.466	32.155	32.996	32.498	32.144	32.572	32.121	31.953	31.007	31.624	35.743	35.743	33.013	31.409	30.991	25.799
26.592	26.661	22.896	23.03	24.991	29.393	27.747	29.992	30.195	30.939	31.569	30.984	31.251	30.726	30.505	30.005	29.596	31.335	34.498	33.48	31.61	30.942	30.951	26.717
25.794	25.791	20.681	20.762	20.8	23.846	27.201	29.311	30.088	30.595	31.258	31.863	31.71	30.991	30.738	30.617	31.234	33.004	36.61	36.465	34.805	32	29.978	25.797
23.968	20.209	19.417	19.997	26	32.417	32.266	33.67	34.005	33.665	34.004	34.035	33.82	34.334	34.004	33.631	33.66	34.001	37.764	37.542	36.008	33.657	33.462	27.417
26.967	24.994	22.35	23.288	25.792	30.008	32.319	33.701	33.697	33.498	33.509	33.33	32.607	33.184	33.432	32.3	32.367	31.669	37.519	37.545	34.007	33.109	32.777	27.477
26.377	25.997	22.244	23.28	26.073	33.143	32.9	35.818	37.412	37.417	37.415	36.837	35.326	35.037	33.759	32.571	32.857	33.3	37.633	37.896	35.733	34.061	32.968	27.994
21.884	18.993	16.992	16.999	20.542	27.742	30.386	33.404	33.053	32.642	33.675	33.503	33.507	33.26	32.765	31.547	30.839	31.14	33.584	35.347	34.605	32.543	30.417	23.995
20.463	16.992	14.985	15.215	18.009	25.8	30	31.51	31.51	31.642	32.155	31.925	32.053	32.197	31.797	31.567	30.746	29.998	32.503	33.398	32.508	32.271	31.403	28.614
27.992	23.402	21.192	20.726	22.57	25.25	26.621	28.005	29.425	30.885	31.983	31.725	31.417	31.256	31.483	30.669	29.823	31.359	33.313	34.003	32.599	30.642	30.509	25.337
25.994	20.754	19.374	17.993	18.283	19.86	26.008	29.001	29.76	30.601	31.966	32.315	32.167	31.969	32.056	31.607	30.964	31.968	34.211	36.911	35.916	33.008	31.186	27.519
27.126	23.06	20.996	19.062	22.882	28.208	31.992	34.198	33.902	35.045	36.392	36.892	37.008	37.002	36.391	35.927	34.127	34.566	36.913	38.292	38.502	35.662	34.418	29.638
25.794	22.681	17.997	17.993	21.187	26.01	32.005	33.652	33.821	33.958	34.929	35.411	35.767	36.267	34.962	34.359	33.944	33.899	35.653	37.506	37.006	35.359	33.051	26.757
25.511	23.432	19.733	18.965	24.219	27.997	32.1	33.672	33.843	33.551	35.868	36.726	36.658	36.67	34.987	34.774	33.992	34.353	34.081	37.313	37.097	35.113	33.76	26.827
24.433	22.165	18.963	18.132	21.992	25.503	31.754	33.14	33.01	33.314	34.747	34.999	35.26	36.239	35.66	35.006	34.023	34.02	34.114	36.891	35.298	34.09	32.007	26.372
22.993	20.003	16.551	16.499	19.502	25.306	32.733	33.269	33.594	33.155	34.358	34.757	34.816	35.762	35.028	35.087	34.105	33.002	32.17	35.135	34.911	34.244	32.298	27.295
22.474	20.002	15.007	15.005	17.001	21.692	25	26.001	29.007	29.702	30.606	31.267	31.004	30.147	29.007	29.383	29.003	27.999	29.002	31.759	31.597	30.256	29.709	25.01
21.709	17.501	13.052	12.153	13.765	15.991	20.987	23.009	26.503	29.006	30.256	31.103	31.886	31.002	30.608	30.81	31.25	31.734	31.998	34.247	34.233	32.605	29.509	23.503
22.003	15.794	13.509	13.761	14.948	23.002	28.548	29.993	30.257	31.772	32.506	32.067	31.907	32.758	33.304	32.102	31.723	30.259	30.822	33.695	33.088	32.056	31.507	24.251
21.016	14.084	11.605	11.764	13.75	21.005	30.501	31.125	32.25	32.171	33.189	33.648	33.974	34.247	34.244	32.987	32.249	32.249	31.916	33.502	33.511	32.25	31.244	23.758
18.009	12.009	10.952	10.951	12.169	19.507	28.404	30.377	31.003	31.572	32.018	32.242	32.046	32.243	32.241	31.715	30.505	28.805	28.752	32.753	32.787	30.937	29.511	22.752
18.505	12.996	11.002	10.859	12.008	19.706	28.198	30.892	30.998	31.986	32.244	32.246	32.24	32.249	32.245	32.078	31.229	29.842	29.263	32.25	32.919	31.983	29.419	24.286
18.943	13.988	11.208	11.057	12.201	19.705	28.44	31.004	31.01	31.004	32.322	32.16	32.169	32.446	32.447	32.265	30.668	28.929	29.498	32.107	32.644	30.646	29.011	24.259
20.5	14.344	10.454	10.255	11.01	15.992	23.753	25.255	25.999	26.755	27.576	27.758	27.426	27.504	27.504	26.948	25.997	25.593	24.993	28	28.955	26.657	26.359	20.886
18.756	13.003	9.9939	9.6143	9.9912	9.9964	15.962	16.996	24.669	25.505	26.504	27.001	26.41	26.735	26.827	26.007	26.679	26.881	26.997	30.404	31.892	29.41	25.506	18.922
13.659	10.304	9.0011	8.9955	9.9985	17.502	26.001	28.238	29.492	31.43	32.261	32.007	31.898	31.898	31.806	31.255	31.008	28.783	29.95	32.438	33.456	31.003	25.502	19.009
17.389	12.5	10.007	10.007	11.01	18	26.684	31.348	30.548	32.008	32.887	32.387	32.164	32.183	32.244	31.996	30.912	29.682	31.001	34.001	34.993	32.134	26.993	21.454
17.604	12.503	10.39	11.001	11.258	18.006	27.003	30.542	32.249	34.029	33.894	34.021	32.996	33.715	32.992	32	30.545	29.327	29.005	32.401	35.955	31.007	27.897	20.503
15.505	11.001	8.9982	8.9999	9.9972	16.509	28.453	31.628	33.082	34.46	34.006	33.742	31.998	32.935	31.997	31.215	28.999	28.008	28.205	31.004	32.894	30.543	26.147	19.502
14.79	10.751	8.984	8.981	9.9924	16.501	25.996	28.496	29.76	30.576	31.426	30.208	29.758	29.99	29.992	29.106	27.579	26.923	27.192	28.497	29.995	28.009	25.756	19.004
10.759	8.9628	7.277	7.278	7.5051	9.0032	13.302	16.461	23.07	25.997	26.503	26.723	23.767	22.997	22.993	20.579	19.999	19.996	19.006	23.008	26.376	24.006	18.943	11.002
9.9953	8.5029	7.7549	7.7507	7.2978	7.5068	10.055	13.677	21.862	22.345	23.292	23.558	21.412	20.703	20.456	23.012	23.01	24.154	24.998	32.251	33.998	29.761	23.798	11.155
8.2566	7.0072	6.7979	7.0018	7.0098	10	25.551	27.905	28.381	29.998	29.976	29.57	28.739	29.997	29.999	29.02	27.599	26.273	25.537	30	33.959	28.024	25.501	15.993
8.2084	7.4071	7.0059	7.0071	7.1027	12.125	27.582	29.892	30.371	31.998	33.048	32.525	32.165	33.798	33.667	32.922	31.515	29.896	28.003	34.37	34.995	31.005	25.998	12.006
13.403	9.2553	7.069	7.0433	8.9755	14.992	28.807	33.576	34.975	35.895	38	38.935	38.596	39.475	39.89	41.351	39.471	39.477	34.249	37.849	38	34.245	28.645	17.994
